375,key 3675,1
954,key TEXT,1
1203,key TEXT,1
1527,key TEXT,1
1764,key TEXT,1
2171,key 28,1
2850,explorer open,1
2974,"mouse to 3,1",1
3288,"mouse to 3,2",1
3578,"mouse to 2,2",1
3743,mouse doubleclick,1
3743,explorer path to documents/,1
3943,mouse doubleclick,1
3943,explorer path to documents/summary,1
4119,"mouse to 3,2",1
4348,"mouse to 3,3",1
4460,mouse rightclick,1
4849,"mouse to 3,2",1
4959,mouse click,1
5137,mouse click,1
5299,mouse click,1
5425,mouse click,1
5752,key 14,1
5976,key TEXT,1
6438,key TEXT,1
6831,key TEXT,1
7315,key TEXT,1
7659,key TEXT,1
7921,key TEXT,1
8236,key TEXT,1
8493,key TEXT,1
8900,key TEXT,1
9397,key TEXT,1
9683,key TEXT,1
10173,key 28,1
10551,"mouse to 3,3",1
10852,"mouse to 3,4",1
11168,"mouse to 4,4",1
11279,mouse click,1
11726,explorer minimize,1
12147,key 56,1
12618,key 15,1
13032,explorer maximize,1
13403,"mouse to 4,3",1
13654,"mouse to 3,3",1
13747,mouse click,1
14230,key 28,1
14569,notepad open,1
18202,"mouse to 4,3",1
18629,"mouse to 4,4",1
18813,mouse click,1
19171,notepad minimize,1
19486,key 56,1
20104,key 15,1
20479,explorer maximize,1
20701,"mouse to 4,3",1
21228,"mouse to 3,3",1
21539,"mouse to 2,3",1
21730,"mouse to 2,2",1
22024,"mouse to 1,2",1
22248,mouse doubleclick,1
22248,explorer path to documents/,1
22639,"mouse to 2,2",1
22796,mouse doubleclick,1
22796,explorer path to documents/2017,1
22995,"mouse to 2,3",1
23073,"mouse to 3,3",1
23234,mouse click,1
23458,key 28,1
23969,notepad open,1
27679,"mouse to 3,4",1
27912,"mouse to 4,4",1
28040,mouse click,1
28388,notepad minimize,1
30447,mouse click,1
30896,notepad minimize,1
31238,key 56,1
31634,key 15,1
31881,explorer maximize,1
32092,"mouse to 4,3",1
32528,"mouse to 3,3",1
32717,mouse click,1
33282,key 28,1
33530,notebook open,1
37458,"mouse to 3,4",1
37648,"mouse to 4,4",1
37792,mouse click,1
38265,notebook minimize,1
41655,mouse click,1
41844,notebook minimize,1
42107,key 56,1
42609,key 15,1
42966,notepad maximize,1
45463,mouse click,1
45892,notepad minimize,1
46472,key 3675,1
47068,key TEXT,1
47539,key TEXT,1
47794,key TEXT,1
48123,key TEXT,1
48572,key 28,1
48964,calculator open,1
49288,calculator minimize,1
54316,key 56,1
54739,key 15,1
55192,calculator maximize,1
55529,key NUM,1
55870,key NUM,1
56292,key NUM,1
56544,key NUM,1
56808,key NUM,1
57229,key NUM,1
57693,key NUM,1
58109,key NUM,1
58539,key NUM,1
59001,key NUM,1
59335,key NUM,1
59467,mouse click,1
59824,calculator minimize,1
60182,key 3675,1
60484,key TEXT,1
60873,key TEXT,1
61238,key TEXT,1
61547,key TEXT,1
62025,key 28,1
62316,calculator open,1
62715,calculator minimize,1
66584,key TEXT,1
66982,key TEXT,1
67303,key TEXT,1
67702,key TEXT,1
68034,key TEXT,1
68451,key TEXT,1
68991,key TEXT,1
69501,key TEXT,1
69789,key NUM,1
70332,key NUM,1
70844,key NUM,1
71198,key NUM,1
71482,key NUM,1
71876,key TEXT,1
72165,key TEXT,1
72547,key TEXT,1
72959,key TEXT,1
73229,key TEXT,1
73669,key TEXT,1
74120,key TEXT,1
74394,key TEXT,1
74794,key TEXT,1
75108,key NUM,1
75432,key NUM,1
75882,key NUM,1
76178,key NUM,1
76388,key NUM,1
76617,key 29,1
76994,key TEXT,1
77179,key 56,1
77555,key 62,1
78021,notepad close,1
99,key 3675,2
614,key TEXT,2
1052,key TEXT,2
1384,key TEXT,2
1847,key TEXT,2
2062,key 28,2
2464,explorer open,2
2750,"mouse to 4,2",2
3053,"mouse to 3,2",2
3251,"mouse to 2,2",2
3456,mouse doubleclick,2
3456,explorer path to documents/,2
3641,mouse doubleclick,2
3641,explorer path to documents/summary,2
3849,"mouse to 2,3",2
4073,"mouse to 3,3",2
4245,mouse rightclick,2
4673,"mouse to 3,2",2
4788,mouse click,2
4951,mouse click,2
5100,mouse click,2
5239,mouse click,2
5666,key 14,2
6104,key TEXT,2
6596,key TEXT,2
7031,key TEXT,2
7602,key TEXT,2
7940,key TEXT,2
8252,key TEXT,2
8612,key TEXT,2
9052,key TEXT,2
9586,key TEXT,2
10033,key TEXT,2
10486,key TEXT,2
10843,key 28,2
11119,"mouse to 4,2",2
11316,"mouse to 4,3",2
11581,"mouse to 4,4",2
11779,mouse click,2
12186,explorer minimize,2
12598,key 56,2
12949,key 15,2
13267,explorer maximize,2
13478,"mouse to 3,4",2
13788,"mouse to 3,3",2
13956,mouse click,2
14492,key 28,2
14906,notepad open,2
20057,"mouse to 4,3",2
20406,"mouse to 4,4",2
20567,mouse click,2
20907,notepad minimize,2
21175,key 56,2
21628,key 15,2
22084,explorer maximize,2
22296,"mouse to 3,4",2
22602,"mouse to 2,4",2
22829,"mouse to 2,3",2
23137,"mouse to 2,2",2
23280,"mouse to 1,2",2
23480,mouse doubleclick,2
23480,explorer path to documents/,2
23801,"mouse to 2,2",2
23962,mouse doubleclick,2
23962,explorer path to documents/2017,2
24241,"mouse to 2,3",2
24734,"mouse to 3,3",2
24899,mouse click,2
25436,key 28,2
25811,notepad open,2
28292,"mouse to 4,3",2
28666,"mouse to 4,4",2
28837,mouse click,2
29438,notepad minimize,2
32928,mouse click,2
33280,notepad minimize,2
33657,key 56,2
33968,key 15,2
34329,explorer maximize,2
34564,"mouse to 3,4",2
35030,"mouse to 3,3",2
35139,mouse click,2
35522,key 28,2
36032,notebook open,2
38788,"mouse to 3,4",2
39156,"mouse to 4,4",2
39306,mouse click,2
39756,notebook minimize,2
42626,mouse click,2
43037,notebook minimize,2
43533,key 56,2
43886,key 15,2
44352,notepad maximize,2
46838,mouse click,2
47184,notepad minimize,2
47540,key 3675,2
47931,key TEXT,2
48338,key TEXT,2
48764,key TEXT,2
49041,key TEXT,2
49331,key 28,2
49487,calculator open,2
49903,calculator minimize,2
59144,key 56,2
59665,key 15,2
60103,calculator maximize,2
60431,key NUM,2
61033,key NUM,2
61635,key NUM,2
62034,key NUM,2
62374,key NUM,2
62928,key NUM,2
63333,key NUM,2
63719,key NUM,2
64173,key NUM,2
64579,key NUM,2
65103,key NUM,2
65206,mouse click,2
65674,calculator minimize,2
66054,key 3675,2
66454,key TEXT,2
66887,key TEXT,2
67285,key TEXT,2
67812,key TEXT,2
68288,key 28,2
68589,calculator open,2
69059,calculator minimize,2
71464,key TEXT,2
71909,key TEXT,2
72195,key TEXT,2
72639,key TEXT,2
73038,key TEXT,2
73574,key TEXT,2
73874,key TEXT,2
74190,key TEXT,2
74558,key NUM,2
74938,key NUM,2
75480,key NUM,2
75915,key NUM,2
76473,key NUM,2
76739,key TEXT,2
77168,key TEXT,2
77470,key TEXT,2
77833,key TEXT,2
78267,key TEXT,2
78535,key TEXT,2
78916,key TEXT,2
79152,key TEXT,2
79548,key TEXT,2
79923,key NUM,2
80433,key NUM,2
80822,key NUM,2
81084,key NUM,2
81430,key NUM,2
81750,key 29,2
82152,key TEXT,2
82547,key 56,2
82876,key 62,2
83137,notepad close,2
525,key 3675,3
1039,key TEXT,3
1356,key TEXT,3
1727,key TEXT,3
