1047,"mouse to 3,1",1
2162,"mouse to 2,1",1
3099,"mouse to 1,1",1
3334,mouse click,1
3806,explorer open,1
4788,"mouse to 2,1",1
5952,"mouse to 2,2",1
6227,mouse click,1
6992,key TEXT,1
7836,key TEXT,1
8674,key TEXT,1
9387,key TEXT,1
10082,key TEXT,1
10772,key TEXT,1
11231,key TEXT,1
11942,key TEXT,1
12778,key TEXT,1
13496,key NUM,1
14244,key 28,1
14244,explorer path to documents/,1
14599,mouse click,1
15625,key TEXT,1
16487,key TEXT,1
17202,key TEXT,1
18020,key TEXT,1
18759,key TEXT,1
19556,key TEXT,1
20329,key TEXT,1
20929,key 28,1
20929,explorer path to documents/summary,1
21990,"mouse to 3,2",1
22908,"mouse to 3,3",1
23161,mouse rightclick,1
24101,"mouse to 3,2",1
24399,mouse click,1
24664,mouse click,1
24936,mouse click,1
25226,mouse click,1
25905,key 14,1
26646,key TEXT,1
27407,key TEXT,1
28260,key TEXT,1
28923,key TEXT,1
29625,key TEXT,1
30156,key TEXT,1
30779,key TEXT,1
31585,key TEXT,1
32215,key TEXT,1
32920,key TEXT,1
33580,key TEXT,1
34035,key 28,1
35014,"mouse to 4,2",1
35962,"mouse to 4,3",1
36856,"mouse to 4,4",1
37142,mouse click,1
37690,explorer minimize,1
38682,"mouse to 3,4",1
39795,"mouse to 2,4",1
40830,"mouse to 1,4",1
41864,"mouse to 1,3",1
42778,"mouse to 1,2",1
42995,mouse click,1
43443,explorer maximize,1
44431,"mouse to 2,2",1
45492,"mouse to 3,2",1
46442,"mouse to 3,3",1
46822,mouse doubleclick,1
47105,notepad open,1
57461,"mouse to 3,4",1
58501,"mouse to 4,4",1
58785,mouse click,1
59193,notepad minimize,1
60186,"mouse to 4,3",1
61205,"mouse to 3,3",1
62270,"mouse to 2,3",1
63144,"mouse to 1,3",1
64152,"mouse to 1,2",1
64389,mouse click,1
64822,explorer maximize,1
65524,key 14,1
65524,explorer path to documents/,1
66565,"mouse to 2,2",1
66829,mouse click,1
67537,key NUM,1
68222,key NUM,1
68930,key NUM,1
69767,key NUM,1
70580,key 28,1
70580,explorer path to documents/2017,1
71538,"mouse to 3,2",1
72565,"mouse to 3,3",1
72938,mouse doubleclick,1
73449,notepad open,1
84800,"mouse to 3,4",1
85766,"mouse to 4,4",1
86065,mouse click,1
86425,notepad minimize,1
96710,mouse click,1
97273,notepad minimize,1
98119,"mouse to 4,3",1
99172,"mouse to 3,3",1
100197,"mouse to 2,3",1
101117,"mouse to 1,3",1
102065,"mouse to 1,2",1
102354,mouse click,1
102726,explorer maximize,1
103676,"mouse to 2,2",1
104741,"mouse to 2,3",1
105682,"mouse to 3,3",1
106063,mouse doubleclick,1
106436,notebook open,1
117027,"mouse to 3,4",1
118218,"mouse to 4,4",1
118513,mouse click,1
118711,notebook minimize,1
129429,mouse click,1
129811,notebook minimize,1
130732,"mouse to 4,3",1
131591,"mouse to 4,2",1
132582,"mouse to 3,2",1
133569,"mouse to 2,2",1
134565,"mouse to 1,2",1
134883,mouse click,1
135228,notepad maximize,1
147158,"mouse to 2,2",1
148172,"mouse to 2,3",1
149198,"mouse to 2,4",1
150120,"mouse to 3,4",1
151142,"mouse to 4,4",1
151405,mouse click,1
151665,notepad minimize,1
152675,"mouse to 3,4",1
153546,"mouse to 3,3",1
154570,"mouse to 2,3",1
155445,"mouse to 1,3",1
156508,"mouse to 1,2",1
156860,mouse click,1
157467,calculator open,1
157828,calculator minimize,1
177702,mouse click,1
178162,calculator maximize,1
178377,mouse click,1
178677,mouse click,1
178944,mouse click,1
179231,mouse click,1
179506,mouse click,1
179784,mouse click,1
180056,mouse click,1
180387,mouse click,1
180663,mouse click,1
180945,mouse click,1
181275,mouse click,1
181564,mouse click,1
181884,mouse click,1
182785,"mouse to 1,3",1
183839,"mouse to 2,3",1
184845,"mouse to 3,3",1
185907,"mouse to 4,3",1
186950,"mouse to 4,4",1
187246,mouse click,1
187540,calculator minimize,1
188460,"mouse to 4,3",1
189473,"mouse to 3,3",1
190558,"mouse to 2,3",1
191662,"mouse to 1,3",1
192706,"mouse to 1,2",1
193046,mouse click,1
193535,calculator open,1
193993,calculator minimize,1
205577,key TEXT,1
206523,key TEXT,1
207245,key TEXT,1
208071,key TEXT,1
208875,key TEXT,1
209619,key TEXT,1
210409,key TEXT,1
211139,key TEXT,1
211873,key NUM,1
212657,key NUM,1
213468,key NUM,1
214162,key NUM,1
215013,key NUM,1
215861,key TEXT,1
216471,key TEXT,1
217268,key TEXT,1
218036,key TEXT,1
218906,key TEXT,1
219589,key TEXT,1
220300,key TEXT,1
221167,key TEXT,1
221976,key TEXT,1
222870,key NUM,1
223660,key NUM,1
224229,key NUM,1
224975,key NUM,1
225793,key NUM,1
226771,"mouse to 1,3",1
227905,"mouse to 2,3",1
228941,"mouse to 2,4",1
229257,mouse click,1
230271,"mouse to 2,3",1
230578,mouse click,1
231543,"mouse to 3,3",1
232544,"mouse to 4,3",1
233562,"mouse to 4,4",1
233858,mouse click,1
234161,mouse click,1
234617,notepad close,1
1159,"mouse to 3,1",2
2221,"mouse to 2,1",2
3418,"mouse to 1,1",2
3716,mouse click,2
4001,explorer open,2
5083,"mouse to 1,2",2
6146,"mouse to 2,2",2
6441,mouse click,2
7206,key TEXT,2
7912,key TEXT,2
8445,key TEXT,2
9196,key TEXT,2
9878,key TEXT,2
10500,key TEXT,2
11026,key TEXT,2
11716,key TEXT,2
12433,key TEXT,2
13371,key NUM,2
14096,key 28,2
14096,explorer path to documents/,2
14335,mouse click,2
15133,key TEXT,2
15967,key TEXT,2
16634,key TEXT,2
17251,key TEXT,2
17999,key TEXT,2
18764,key TEXT,2
19389,key TEXT,2
19920,key 28,2
19920,explorer path to documents/summary,2
21007,"mouse to 3,2",2
22104,"mouse to 3,3",2
22429,mouse rightclick,2
23297,"mouse to 3,2",2
23580,mouse click,2
24252,key TEXT,2
24943,key TEXT,2
25677,key TEXT,2
26617,key TEXT,2
27267,key TEXT,2
28019,key TEXT,2
28658,key TEXT,2
29400,key TEXT,2
29998,key TEXT,2
30651,key TEXT,2
31494,key TEXT,2
32397,key 28,2
33396,"mouse to 3,3",2
34460,"mouse to 4,3",2
35494,"mouse to 4,4",2
35778,mouse click,2
36121,explorer minimize,2
37138,"mouse to 4,3",2
38235,"mouse to 3,3",2
39287,"mouse to 2,3",2
40271,"mouse to 1,3",2
41188,"mouse to 1,2",2
41455,mouse click,2
41738,explorer maximize,2
42775,"mouse to 1,3",2
43685,"mouse to 2,3",2
44512,"mouse to 3,3",2
44962,mouse doubleclick,2
45365,notepad open,2
55527,"mouse to 3,4",2
56520,"mouse to 4,4",2
56833,mouse click,2
57179,notepad minimize,2
58075,"mouse to 4,3",2
58974,"mouse to 4,2",2
59947,"mouse to 3,2",2
60930,"mouse to 2,2",2
61906,"mouse to 1,2",2
62280,mouse click,2
62682,explorer maximize,2
63614,key 14,2
63614,explorer path to documents/,2
64567,"mouse to 2,2",2
64795,mouse click,2
65718,key NUM,2
66403,key NUM,2
66963,key NUM,2
67792,key NUM,2
68493,key 28,2
68493,explorer path to documents/2017,2
69510,"mouse to 2,3",2
70428,"mouse to 3,3",2
70823,mouse doubleclick,2
71185,notepad open,2
82721,"mouse to 3,4",2
83646,"mouse to 4,4",2
83919,mouse click,2
84234,notepad minimize,2
94516,mouse click,2
95003,notepad minimize,2
95973,"mouse to 3,4",2
96977,"mouse to 3,3",2
97908,"mouse to 3,2",2
98965,"mouse to 2,2",2
99894,"mouse to 1,2",2
100220,mouse click,2
100675,explorer maximize,2
101728,"mouse to 1,3",2
102847,"mouse to 2,3",2
103769,"mouse to 3,3",2
104179,mouse doubleclick,2
104534,notebook open,2
115401,"mouse to 3,4",2
116386,"mouse to 4,4",2
116707,mouse click,2
116984,notebook minimize,2
127650,mouse click,2
128082,notebook minimize,2
129093,"mouse to 4,3",2
130020,"mouse to 4,2",2
131069,"mouse to 3,2",2
132016,"mouse to 2,2",2
132988,"mouse to 1,2",2
133263,mouse click,2
133657,notepad maximize,2
145382,"mouse to 1,3",2
146307,"mouse to 2,3",2
147369,"mouse to 3,3",2
148575,"mouse to 3,4",2
149666,"mouse to 4,4",2
149921,mouse click,2
150140,notepad minimize,2
150970,"mouse to 4,3",2
151955,"mouse to 3,3",2
153147,"mouse to 2,3",2
154117,"mouse to 2,2",2
155174,"mouse to 1,2",2
155505,mouse click,2
155942,calculator open,2
156390,calculator minimize,2
175132,mouse click,2
175468,calculator maximize,2
175772,mouse click,2
176052,mouse click,2
176309,mouse click,2
176608,mouse click,2
176834,mouse click,2
177141,mouse click,2
177494,mouse click,2
177730,mouse click,2
177998,mouse click,2
178273,mouse click,2
178578,mouse click,2
178854,mouse click,2
179170,mouse click,2
180324,"mouse to 2,2",2
181232,"mouse to 3,2",2
182194,"mouse to 3,3",2
183328,"mouse to 4,3",2
184381,"mouse to 4,4",2
184688,mouse click,2
184863,calculator minimize,2
185879,"mouse to 3,4",2
186872,"mouse to 3,3",2
187777,"mouse to 2,3",2
188779,"mouse to 1,3",2
189895,"mouse to 1,2",2
190169,mouse click,2
190518,calculator open,2
191048,calculator minimize,2
202760,key TEXT,2
203685,key TEXT,2
204358,key TEXT,2
205172,key TEXT,2
205855,key TEXT,2
206579,key TEXT,2
207370,key TEXT,2
208193,key TEXT,2
208830,key NUM,2
209590,key NUM,2
210237,key NUM,2
211031,key NUM,2
211835,key NUM,2
212574,key TEXT,2
213245,key TEXT,2
213895,key TEXT,2
214441,key TEXT,2
215247,key TEXT,2
216130,key TEXT,2
216745,key TEXT,2
217395,key TEXT,2
218117,key TEXT,2
219043,key NUM,2
219732,key NUM,2
220592,key NUM,2
221253,key NUM,2
221928,key NUM,2
223058,"mouse to 2,2",2
224112,"mouse to 2,3",2
225156,"mouse to 2,4",2
225399,mouse click,2
226187,"mouse to 2,3",2
226453,mouse click,2
227502,"mouse to 3,3",2
228496,"mouse to 3,4",2
229602,"mouse to 4,4",2
229873,mouse click,2
230174,mouse click,2
230588,notepad close,2
1024,"mouse to 3,1",3
1981,"mouse to 2,1",3
2880,"mouse to 1,1",3
3136,mouse click,3
3343,explorer open,3
4238,"mouse to 2,1",3
5259,"mouse to 2,2",3
5496,mouse click,3
6308,key TEXT,3
7121,key TEXT,3
7761,key TEXT,3
8416,key TEXT,3
9168,key TEXT,3
9969,key TEXT,3
10788,key TEXT,3
11685,key TEXT,3
12556,key TEXT,3
13305,key NUM,3
14222,key 28,3
14222,explorer path to documents/,3
14456,mouse click,3
15170,key TEXT,3
15919,key TEXT,3
16777,key TEXT,3
17512,key TEXT,3
18215,key TEXT,3
18904,key TEXT,3
19621,key TEXT,3
20564,key 28,3
20564,explorer path to documents/summary,3
21530,"mouse to 3,2",3
22598,"mouse to 3,3",3
22896,mouse rightclick,3
23895,"mouse to 3,2",3
24154,mouse click,3
24409,mouse click,3
24720,mouse click,3
25026,mouse click,3
25689,key 14,3
